Northwestern Mutual,5001 to 10000 Employees,"JOIN OUR CHAMPIONSHIP TEAM We are a Fortune 150 company looking to grow! Do you like helping others? Everyone needs financial assistance. Our team helps clients navigate a personalized plan in order to reach their financial dreams! We are searching for three (3) special individuals to join our premier financial planning firm in Fargo, North Dakota. These are mentored positions. No financial experience required. We will train, coach, mentor, and develop the right candidate through our Wealth Management Advisor Program curriculum. Here, you'll have access to award-winning training, technology, planning tools, and supportive mentors who will help you deliver expert advice to your clients. And, as you build impactful relationships with clients and help them build a plan to achieve their financial goals, you'll be solidifying your own financial future too. Hard work is valued here, rewarded with opportunities for growth and exceptional income potential. Do you want a company that values varied experiences and diversity? Do you want a career in which you control your time and flexibility to make your success what you want it? Do you think hard work should be recognized and rewarded? Are teamwork and mentorship important to you? Are you looking for a fast-paced, highly productive environment with driven people surrounding you and rooting you on? THIS CAREER OFFERS YOU: -Stipends for training and licensing to help you get started. -The ability to positively impact someone else's life. -Personalized mentoring from top advisors and award-winning training programs. -Backing by Northwestern Mutual, an industry leader with a proven track record of success. CAN YOU SEE YOURSELF HELPING OTHERS REACH THEIR FINANCIAL GOALS? Many people (50%) find their calling in financial services after working in other industries. Wondering if you’d be a good fit? See how many of the characteristics below match up to you: You know how to connect with people, building personal, trusted relationships. Financial planning is interesting to you. You’re a driven person who’s committed to succeeding. You’re ready to earn more for your hard work. You enjoy helping people make more informed, confident decisions. You're ready to live the life you want, both personally and professionally. QUALIFICATIONS We want people with different backgrounds and work experience, including but not limited to: financial services, sales, educators, athletes, military veterans, real estate agents, and community influencers. We would prefer you to have a Bachelors of Arts or Science degree. It's also a plus if you have strong interpersonal skills and are a self-starter who is motivated and has had personal success. You must be from the area, have lived here for four years, or have a substantial network here. You must have an interest in people and sales! Our advisors consult with people daily. INCOME GROWTH OPPORTUNITY: Average vs Top 25% Year 1 | $52,000 - $106,000 Year 3 | $103,000 - $202,000 Year 5 |$139,000 - $289,000 Year 10 | $234,000 - $490,000 Year 15 | $341,000 - $790,000 Beyond income, you'll also have access to a comprehensive benefits package: Comprehensive medical insurance Two pension plans Life and disability insurance Health care and dependent care reimbursement accounts Reimbursement for licensing and ongoing education About Northwestern Mutual: Northwestern Mutual has been helping families and businesses achieve financial security for over 164 years. Through a distinctive, whole-picture planning approach including both insurance and investments, we empower people to be financially confident. We combine the expertise of our financial professionals with a personalized digital experience and leading-edge technology to best serve our clients. With $250.4 billion in assets, $28.2 billion in revenues, and more than $1.6 trillion worth of life insurance protection in force, Northwestern Mutual delivers financial security to more than 4.4 million people who rely on us for life, disability income and long-term care insurance, annuities, brokerage and advisory services, trust services, and discretionary portfolio management solutions. The company holds more than $100 billion of client assets as a part of its wealth management and investment services. Recent Awards and Accolades: -FORTUNE® 104 (FORTUNE® 500, 2018) -One of the “World’s Most Admired” life insurance companies (FORTUNE® Magazine, 2019) -Best Places to Work #67 (Glassdoor, 2018) -Highest Rated CEO's (Glassdoor, 2017) -50 Best Companies for Diversity (Black Enterprise Magazine, 2018) -50 Best Companies to Sell For (Selling Power Magazine, 2016) Related keywords: finance, financial advisor Job Type: Full-time Pay: $52,000.00 - $300,000.00 per year Benefits: Schedule: Supplemental Pay: Education: Experience: Work Location: Paid Training: This Company Describes Its Culture as: Company's website: Benefit Conditions: COVID-19 Precaution(s): finance advisor financial associate loan officer mutual fund wholesaler investment advisor financial analyst Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/2919/northwestern-mutual-squarelogo-1505752677735.png,Finance,financial advisor,Full-time,"Bismarck, ND",,Financial Advisor,https://www.glassdoor.com/Job/index.htm
RDO Equipment Co.,1001 to 5000 Employees,"tractor trailer driver ltl driver local driver forklift driver delivery drivers route driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/6447/rdo-equipment-squarelogo-1522702122680.png,"Construction, Repair & Maintenance",truck driver,Full-time,"Bismarck, ND",,Over The Road Truck Driver,https://www.glassdoor.com/Job/index.htm
Northwestern Mutual,5001 to 10000 Employees,"JOIN OUR CHAMPIONSHIP TEAM We are a Fortune 150 company looking to grow! Do you like helping others? Everyone needs financial assistance. Our team helps clients navigate a personalized plan in order to reach their financial dreams! We are searching for three (3) special individuals to join our premier financial planning firm in Fargo, North Dakota. These are mentored positions. No financial experience required. We will train, coach, mentor, and develop the right candidate through our Wealth Management Advisor Program curriculum. Here, you'll have access to award-winning training, technology, planning tools, and supportive mentors who will help you deliver expert advice to your clients. And, as you build impactful relationships with clients and help them build a plan to achieve their financial goals, you'll be solidifying your own financial future too. Hard work is valued here, rewarded with opportunities for growth and exceptional income potential. Do you want a company that values varied experiences and diversity? Do you want a career in which you control your time and flexibility to make your success what you want it? Do you think hard work should be recognized and rewarded? Are teamwork and mentorship important to you? Are you looking for a fast-paced, highly productive environment with driven people surrounding you and rooting you on? THIS CAREER OFFERS YOU: -Stipends for training and licensing to help you get started. -The ability to positively impact someone else's life. -Personalized mentoring from top advisors and award-winning training programs. -Backing by Northwestern Mutual, an industry leader with a proven track record of success. CAN YOU SEE YOURSELF HELPING OTHERS REACH THEIR FINANCIAL GOALS? Many people (50%) find their calling in financial services after working in other industries. Wondering if you’d be a good fit? See how many of the characteristics below match up to you: You know how to connect with people, building personal, trusted relationships. Financial planning is interesting to you. You’re a driven person who’s committed to succeeding. You’re ready to earn more for your hard work. You enjoy helping people make more informed, confident decisions. You're ready to live the life you want, both personally and professionally. QUALIFICATIONS We want people with different backgrounds and work experience, including but not limited to: financial services, sales, educators, athletes, military veterans, real estate agents, and community influencers. We would prefer you to have a Bachelors of Arts or Science degree. It's also a plus if you have strong interpersonal skills and are a self-starter who is motivated and has had personal success. You must be from the area, have lived here for four years, or have a substantial network here. You must have an interest in people and sales! Our advisors consult with people daily. INCOME GROWTH OPPORTUNITY: Average vs Top 25% Year 1 | $52,000 - $106,000 Year 3 | $103,000 - $202,000 Year 5 |$139,000 - $289,000 Year 10 | $234,000 - $490,000 Year 15 | $341,000 - $790,000 Beyond income, you'll also have access to a comprehensive benefits package: Comprehensive medical insurance Two pension plans Life and disability insurance Health care and dependent care reimbursement accounts Reimbursement for licensing and ongoing education About Northwestern Mutual: Northwestern Mutual has been helping families and businesses achieve financial security for over 164 years. Through a distinctive, whole-picture planning approach including both insurance and investments, we empower people to be financially confident. We combine the expertise of our financial professionals with a personalized digital experience and leading-edge technology to best serve our clients. With $250.4 billion in assets, $28.2 billion in revenues, and more than $1.6 trillion worth of life insurance protection in force, Northwestern Mutual delivers financial security to more than 4.4 million people who rely on us for life, disability income and long-term care insurance, annuities, brokerage and advisory services, trust services, and discretionary portfolio management solutions. The company holds more than $100 billion of client assets as a part of its wealth management and investment services. Recent Awards and Accolades: -FORTUNE® 104 (FORTUNE® 500, 2018) -One of the “World’s Most Admired” life insurance companies (FORTUNE® Magazine, 2019) -Best Places to Work #67 (Glassdoor, 2018) -Highest Rated CEO's (Glassdoor, 2017) -50 Best Companies for Diversity (Black Enterprise Magazine, 2018) -50 Best Companies to Sell For (Selling Power Magazine, 2016) Related keywords: finance, financial advisor Job Type: Full-time Pay: $52,000.00 - $300,000.00 per year Benefits: Schedule: Supplemental Pay: Education: Experience: Work Location: Paid Training: This Company Describes Its Culture as: Company's website: Benefit Conditions: COVID-19 Precaution(s): investment consultant financial adviser finance advisor investment advisor financial counselor financial associate Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/2919/northwestern-mutual-squarelogo-1505752677735.png,Finance,financial advisor,Full-time,"Bismarck, ND",,Financial Advisor,https://www.glassdoor.com/Job/index.htm
RDO Equipment Co.,1001 to 5000 Employees,"ltl driver tractor trailer driver local driver car hauler forklift driver cdl drivers Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/6447/rdo-equipment-squarelogo-1522702122680.png,"Construction, Repair & Maintenance",truck driver,Full-time,"Bismarck, ND",,Over The Road Truck Driver,https://www.glassdoor.com/Job/index.htm
Northland PACE,N/A,"Northland PACE Senior Care Services has at its core the goal of helping people age 55 and older stay healthy, independent and remain in their homes and communities as long as possible, PACE Stands for P*rogram of A*ll-Inclusive C* are for the E*lderly. The PACE Program is designed for individuals who may require nursing home placement but would prefer to receive the kind of support that keeps them safely in their homes and communities. Northland PACE provides this support by creating an all-inclusive program of care that meets each individual participant's needs. Northland PACE helps aging individuals and their family caregivers by providing and coordinating a full rand of healthcare and in-home services. Northland PACE is looking for a Nurse Practitioner to provide primary care and continuous medical coverage, provide direct primary care services to Northland PACE participant. The Nurse Practitioner demonstrates the knowledge and skill necessary to assess, plan care for and provide services to frail elderly participants according to assigned responsibilities and Northland PACE standards. Under limited direction and in accordance with all applicable federal, stat and local laws/regulation and policies, procedures and guidelines primary responsibilities of the Nurse Practitioner are: a. Conduct comprehensive History and Physical on new referrals. b. Conducts quarterly History and Physical on established participants. c. Provides evaluation and treatment of participants during acute illness. d. Determines the need for and facilitating referrals to other medical specialists when deemed necessary. e. Discussing care guidelines with participants. f. Exercises judicious utilization of specialist consultations. g. Participates in rotating night and weekend call with other Northland PACE primary care providers. h. Participates in the development and revision of the participant’s plan of care as a member of the interdisciplinary team. Integrates the primary care treatment plan into the overall plan of care developed by the interdisciplinary team. Interacts with other team members to meet emergent and acute needs of participants. Participates in discharge planning. i. Participates in quality management program activities, including peer review. j. Maintains quality documentation of all services provided. k. Collaborates with primary care physician and medical director to ensure continuity of care (e.g., during acute hospitalizations). l. Conducts home visits and nursing home visits as needed. m. Knows and adheres to the philosophy and goals of Northland PACE. n. Keeps confidentiality of client records, reports and discussions. o. Participates in formulation and maintenance of Northland PACE Program policies and procedures. p. Participates in Northland PACE Committees as requested by the Medical Director. May chair committees or task forces. q. Attends and participates in scheduled staff meetings and client care meetings as requested. r. Maintains flexibility in schedule and responds to unexpected emergencies and changes in workload in order to fulfill responsibilities. s. Utilizes supplies and equipment economically. t. Informs the Medical Director of “unusual incidents”. u. Identifies nursing service delivery problems and uses good judgment in their solution. v. Is professional in manner in the clinical area; recognizes own limits and seeks help and guidance from the Medical Director as appropriate. w. Maintains licensure and certification and pursues professional growth through continuing education. Licensure: Certified Registered Nurse Practitioner license to practice in North Dakota, current DEA registration. Special Training: Interdisciplinary teamwork; ability to work effectively with culturally, economically and educationally diverse populations, and form positive interpersonal relations in dealing with a wide range of staff and clients is essential. Advanced knowledge of health care, geriatrics and primary care. Job Type: Full-time Pay: $105,000.00 - $110,000.00 per year Benefits: Medical Specialty: Schedule: Education: Work Location: Employer type: Qualifications: Uniform: Nurse Patient Ratio: PRN: Relocation Assistance Provided: Benefit Conditions: COVID-19 Precaution(s): nursing instructor nurse anesthetist clinical nurse specialist advanced practice nurse Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,nurse practitioner,Full-time,"Bismarck, ND",,Geriatric Nurse Practitioner,https://www.glassdoor.com/Job/index.htm
Northland PACE,N/A,"Northland PACE Senior Care Services has at its core the goal of helping people age 55 and older stay healthy, independent and remain in their homes and communities as long as possible, PACE Stands for P*rogram of A*ll-Inclusive C* are for the E*lderly. The PACE Program is designed for individuals who may require nursing home placement but would prefer to receive the kind of support that keeps them safely in their homes and communities. Northland PACE provides this support by creating an all-inclusive program of care that meets each individual participant's needs. Northland PACE helps aging individuals and their family caregivers by providing and coordinating a full rand of healthcare and in-home services. Northland PACE is looking for a Nurse Practitioner to provide primary care and continuous medical coverage, provide direct primary care services to Northland PACE participant. The Nurse Practitioner demonstrates the knowledge and skill necessary to assess, plan care for and provide services to frail elderly participants according to assigned responsibilities and Northland PACE standards. Under limited direction and in accordance with all applicable federal, stat and local laws/regulation and policies, procedures and guidelines primary responsibilities of the Nurse Practitioner are: a. Conduct comprehensive History and Physical on new referrals. b. Conducts quarterly History and Physical on established participants. c. Provides evaluation and treatment of participants during acute illness. d. Determines the need for and facilitating referrals to other medical specialists when deemed necessary. e. Discussing care guidelines with participants. f. Exercises judicious utilization of specialist consultations. g. Participates in rotating night and weekend call with other Northland PACE primary care providers. h. Participates in the development and revision of the participant’s plan of care as a member of the interdisciplinary team. Integrates the primary care treatment plan into the overall plan of care developed by the interdisciplinary team. Interacts with other team members to meet emergent and acute needs of participants. Participates in discharge planning. i. Participates in quality management program activities, including peer review. j. Maintains quality documentation of all services provided. k. Collaborates with primary care physician and medical director to ensure continuity of care (e.g., during acute hospitalizations). l. Conducts home visits and nursing home visits as needed. m. Knows and adheres to the philosophy and goals of Northland PACE. n. Keeps confidentiality of client records, reports and discussions. o. Participates in formulation and maintenance of Northland PACE Program policies and procedures. p. Participates in Northland PACE Committees as requested by the Medical Director. May chair committees or task forces. q. Attends and participates in scheduled staff meetings and client care meetings as requested. r. Maintains flexibility in schedule and responds to unexpected emergencies and changes in workload in order to fulfill responsibilities. s. Utilizes supplies and equipment economically. t. Informs the Medical Director of “unusual incidents”. u. Identifies nursing service delivery problems and uses good judgment in their solution. v. Is professional in manner in the clinical area; recognizes own limits and seeks help and guidance from the Medical Director as appropriate. w. Maintains licensure and certification and pursues professional growth through continuing education. Licensure: Certified Registered Nurse Practitioner license to practice in North Dakota, current DEA registration. Special Training: Interdisciplinary teamwork; ability to work effectively with culturally, economically and educationally diverse populations, and form positive interpersonal relations in dealing with a wide range of staff and clients is essential. Advanced knowledge of health care, geriatrics and primary care. Job Type: Full-time Pay: $105,000.00 - $110,000.00 per year Benefits: Medical Specialty: Schedule: Education: Work Location: Employer type: Qualifications: Uniform: Nurse Patient Ratio: PRN: Relocation Assistance Provided: Benefit Conditions: COVID-19 Precaution(s): nursing instructor nurse anesthetist clinical nurse specialist advanced practice nurse Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,nurse practitioner,Full-time,"Bismarck, ND",,Geriatric Nurse Practitioner,https://www.glassdoor.com/Job/index.htm
Northland PACE,N/A,"Northland PACE Senior Care Services has at its core the goal of helping people age 55 and older stay healthy, independent and remain in their homes and communities as long as possible, PACE Stands for P*rogram of A*ll-Inclusive C* are for the E*lderly. The PACE Program is designed for individuals who may require nursing home placement but would prefer to receive the kind of support that keeps them safely in their homes and communities. Northland PACE provides this support by creating an all-inclusive program of care that meets each individual participant's needs. Northland PACE helps aging individuals and their family caregivers by providing and coordinating a full rand of healthcare and in-home services. Northland PACE is looking for a Nurse Practitioner to provide primary care and continuous medical coverage, provide direct primary care services to Northland PACE participant. The Nurse Practitioner demonstrates the knowledge and skill necessary to assess, plan care for and provide services to frail elderly participants according to assigned responsibilities and Northland PACE standards. Under limited direction and in accordance with all applicable federal, stat and local laws/regulation and policies, procedures and guidelines primary responsibilities of the Nurse Practitioner are: a. Conduct comprehensive History and Physical on new referrals. b. Conducts quarterly History and Physical on established participants. c. Provides evaluation and treatment of participants during acute illness. d. Determines the need for and facilitating referrals to other medical specialists when deemed necessary. e. Discussing care guidelines with participants. f. Exercises judicious utilization of specialist consultations. g. Participates in rotating night and weekend call with other Northland PACE primary care providers. h. Participates in the development and revision of the participant’s plan of care as a member of the interdisciplinary team. Integrates the primary care treatment plan into the overall plan of care developed by the interdisciplinary team. Interacts with other team members to meet emergent and acute needs of participants. Participates in discharge planning. i. Participates in quality management program activities, including peer review. j. Maintains quality documentation of all services provided. k. Collaborates with primary care physician and medical director to ensure continuity of care (e.g., during acute hospitalizations). l. Conducts home visits and nursing home visits as needed. m. Knows and adheres to the philosophy and goals of Northland PACE. n. Keeps confidentiality of client records, reports and discussions. o. Participates in formulation and maintenance of Northland PACE Program policies and procedures. p. Participates in Northland PACE Committees as requested by the Medical Director. May chair committees or task forces. q. Attends and participates in scheduled staff meetings and client care meetings as requested. r. Maintains flexibility in schedule and responds to unexpected emergencies and changes in workload in order to fulfill responsibilities. s. Utilizes supplies and equipment economically. t. Informs the Medical Director of “unusual incidents”. u. Identifies nursing service delivery problems and uses good judgment in their solution. v. Is professional in manner in the clinical area; recognizes own limits and seeks help and guidance from the Medical Director as appropriate. w. Maintains licensure and certification and pursues professional growth through continuing education. Licensure: Certified Registered Nurse Practitioner license to practice in North Dakota, current DEA registration. Special Training: Interdisciplinary teamwork; ability to work effectively with culturally, economically and educationally diverse populations, and form positive interpersonal relations in dealing with a wide range of staff and clients is essential. Advanced knowledge of health care, geriatrics and primary care. Job Type: Full-time Pay: $105,000.00 - $110,000.00 per year Benefits: Medical Specialty: Schedule: Education: Work Location: Employer type: Qualifications: Uniform: Nurse Patient Ratio: PRN: Relocation Assistance Provided: Benefit Conditions: COVID-19 Precaution(s): nursing instructor nurse anesthetist advanced practice nurse nursing faculty Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,nurse practitioner,Full-time,"Bismarck, ND",,Geriatric Nurse Practitioner,https://www.glassdoor.com/Job/index.htm
Talkspace,51 to 200 Employees,"Join the world’s leading online therapy platform and provide care on your schedule, all from the comfort of home. Talkspace is an online therapy platform that will connect you with clients in your state through an easy-to-use and HIPAA-compliant app. Exchange text, video, and audio messages with your clients from anywhere, at any time — as long as you do so daily, 5 days/week. Our platform also supports Live Video Sessions. To participate in the Talkspace clinical network, all providers are required to possess the following: Note: Talkspace therapists only work with clients in the state(s) where they are licensed and allowed to practice independently Your clients are waiting. Join our network of thousands of clinicians and become a leader in the mental health field. Job Type: Contract Benefits: Additional Compensation: Work Location: Work Remotely: behavioral health therapist mental health professional clinical counselor mental health clinician mental health program manager school guidance counselor Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/1284778/talkspace-squarelogo-1497516850457.png,Health Care,mental health counselor,Full-time,"Bismarck, ND",$23K - $39K ,Mental Health Counselor,https://www.glassdoor.com/Job/index.htm
Midnite Express,N/A,"Drivers can earn up to $.60 per mile to start , based out of our terminal in West Fargo, ND, is looking for qualified   can earn up to $.60 per mile to start with GREAT Incentive Program. Midnite Express has been in business for over 30 years and has consistent long-term relationships with our customers, outstanding service by professional drivers, consistent miles and generous home time. Or call with Questions 1-800-726-8639 Recruiting Job Type: Full-time Pay: Up to $0.60 per mile Benefits: Schedule: Supplemental Pay: Trucking Route: License/Certification: Work Remotely: car hauler independent contractor heavy haul truck driver ltl driver dump truck driver food grade tanker driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,owner operator,Full-time,"Bismarck, ND",,Class A CDL Truck Drivers - OTR Drivers & Owner Operators,https://www.glassdoor.com/Job/index.htm
Midnite Express,N/A,"Drivers can earn up to $.60 per mile to start , based out of our terminal in West Fargo, ND, is looking for qualified   can earn up to $.60 per mile to start with GREAT Incentive Program. Midnite Express has been in business for over 30 years and has consistent long-term relationships with our customers, outstanding service by professional drivers, consistent miles and generous home time. Or call with Questions 1-800-726-8639 Recruiting Job Type: Full-time Pay: Up to $0.60 per mile Benefits: Schedule: Supplemental Pay: Trucking Route: License/Certification: Work Remotely: car hauler independent contractor heavy haul truck driver ltl driver dump truck driver food grade tanker driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,owner operator,Full-time,"Bismarck, ND",,Class A CDL Truck Drivers - OTR Drivers & Owner Operators,https://www.glassdoor.com/Job/index.htm
Midnite Express,N/A,"Drivers can earn up to $.60 per mile to start , based out of our terminal in West Fargo, ND, is looking for qualified   can earn up to $.60 per mile to start with GREAT Incentive Program. Midnite Express has been in business for over 30 years and has consistent long-term relationships with our customers, outstanding service by professional drivers, consistent miles and generous home time. Or call with Questions 1-800-726-8639 Recruiting Job Type: Full-time Pay: Up to $0.60 per mile Benefits: Schedule: Supplemental Pay: Trucking Route: License/Certification: Work Remotely: car hauler independent contractor dump truck driver food grade tanker driver ltl driver heavy haul truck driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,owner operator,Full-time,"Bismarck, ND",,Class A CDL Truck Drivers - OTR Drivers & Owner Operators,https://www.glassdoor.com/Job/index.htm
Talkspace,51 to 200 Employees,"Join the world’s leading online therapy platform and provide care on your schedule, all from the comfort of home. Talkspace is an online therapy platform that will connect you with clients in your state through an easy-to-use and HIPAA-compliant app. Exchange text, video, and audio messages with your clients from anywhere, at any time — as long as you do so daily, 5 days/week. Our platform also supports Live Video Sessions. To participate in the Talkspace clinical network, all providers are required to possess the following: Note: Talkspace therapists only work with clients in the state(s) where they are licensed and allowed to practice independently Your clients are waiting. Join our network of thousands of clinicians and become a leader in the mental health field. Job Type: Contract Benefits: Additional Compensation: Work Location: Work Remotely: mental health professional clinical counselor behavioral health therapist mental health program manager mental health clinician clinical social worker Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/1284778/talkspace-squarelogo-1497516850457.png,Health Care,mental health counselor,Full-time,"Bismarck, ND",$23K - $39K ,Independently Licensed Mental Health Counselor,https://www.glassdoor.com/Job/index.htm
Talkspace,51 to 200 Employees,"Join the world’s leading online therapy platform and provide care on your schedule, all from the comfort of home. Talkspace is an online therapy platform that will connect you with clients in your state through an easy-to-use and HIPAA-compliant app. Exchange text, video, and audio messages with your clients from anywhere, at any time — as long as you do so daily, 5 days/week. Our platform also supports Live Video Sessions. To participate in the Talkspace clinical network, all providers are required to possess the following: Note: Talkspace therapists only work with clients in the state(s) where they are licensed and allowed to practice independently Your clients are waiting. Join our network of thousands of clinicians and become a leader in the mental health field. Job Type: Contract Benefits: Additional Compensation: Work Location: Work Remotely: mental health professional clinical counselor behavioral health therapist mental health program manager mental health clinician clinical social worker Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/1284778/talkspace-squarelogo-1497516850457.png,Health Care,mental health counselor,Full-time,"Bismarck, ND",$23K - $39K ,Independently Licensed Mental Health Counselor,https://www.glassdoor.com/Job/index.htm
"Prairie View Landscaping & Nursery, Inc.",N/A,"Become a team member with a well-established company that is a leader in the green industry. Prairie View Landscaping & Nursery, Inc. has been serving the Bismarck, Mandan and surrounding areas since we were founded in 2005. We employ a team of about 120 talented professionals across four main divisions. Our full range of services includes commercial and residential landscape design and installation, landscape maintenance, irrigation service, aggregate and soil delivery, excavating, and commercial snow removal. In addition to the landscaping side of our business, Prairie View is also a grower of premium nursery stock on about 60 acres. Administrative headquarters located in Baldwin, ND about 6 miles north of Bismarck. The nursery supplies plant material to landscapers and retail customers, as well as providing for our own landscaping projects. We take on all kinds of projects, large or small. Job Type: Full-time Pay: $65,000.00 - $120,000.00 per year Benefits: Schedule: Work Location: Benefit Conditions: Work Remotely: landscape designer project designer landscape architecture architectural drafter project architect landscape architectural designer urban designer Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,landscape architect,Full-time,"Bismarck, ND",,Landscape Design & Sales,https://www.glassdoor.com/Job/index.htm
Harlow's School Bus Service,N/A,"Diagnose, repair and maintain specialty vehicles and trucks including but not limited to work on electrical systems, diesel engines, transmissions, hydraulics, brakes, drivetrains, etc. Also responsible for small repairs on engine attachments, body leaks/repairs, parts ordering, documentation and record keeping, reviewing DVIR’s, completing recalls, moving units as necessary, general assistance and training. This position requires the employee to understand service department standards including technician efficiency and productivity. Reasonable Accommodations Statement To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. Reasonable Accommodations may be made to enable qualified individuals with disabilities to perform the essential functions of this position. Education: Associate’s Degree (two year college or technical school) Experience: five to ten years related experience Endorsements: Passenger (P) and School Bus (S) - No air brake restrictions Ability to pass DOT medical examination 21+ years of age The Company has reviewed this job description to ensure that essential functions and basic duties have been included. It is intended to provide guidelines for job expectations and the employee’s ability to perform the position described. It is not intended to be construed as an exhaustive list of all functions, responsibilities, skills and abilities. Additional functions and requirements may be assigned by supervisors as deemed appropriate. This document does not represent a contract of employment, and the Company reserves the right to change this job description and / or assign tasks for the employee to perform, as the Company may deem appropriate. Job Type: Full-time Pay: $26.00 - $28.00 per hour Schedule: Education: Experience: License/Certification: 91b light wheel vehicle mechanic auto tech auto mechanic automotive technician automotive mechanic diesel technician Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,N/A,automotive technician,Full-time,"Bismarck, ND",,Bus & Truck Technician,https://www.glassdoor.com/Job/index.htm
hibu Inc,1001 to 5000 Employees,"Job Type: Full-time sales consultant account rep vice president regional sales territory manager vice president strategic account territory sales director Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/7640/hibu-squarelogo-1541795936450.png,Business Services,outside sales representative,Full-time,"Bismarck, ND",,Outside Sales Representative - B2B,https://www.glassdoor.com/Job/index.htm
